Trial	DayAfter1Apr	Pool	Location	Pond	Select	Cline	Cline2	FamilyCode	Family	Rep	Hours	Event	TrialPool	Night
3	29	20	LOWER	LANOUE	LOWER	160	330	16	LOWER16	B	27.5	0	TR3PO20	no
3	29	20	LOWER	LANOUE	LOWER	160	330	16	LOWER16	B	27.5	0	TR3PO20	no
3	29	20	LOWER	LANOUE	LOWER	160	330	16	LOWER16	B	27.5	0	TR3PO20	no
3	29	20	LOWER	LANOUE	LOWER	160	330	16	LOWER16	B	27.5	0	TR3PO20	no
3	29	20	LOWER	LANOUE	LOWER	160	330	16	LOWER16	B	27.5	0	TR3PO20	no
4	32	1	UPPER	LANOUE	UPPER	0	170	14	UPPER14	B	4	1	TR4PO1	no
4	32	2	UPPER	LANOUE	UPPER	0	170	23	UPPER23	B	4	1	TR4PO2	no
4	32	3	MIDDLE	LANOUE	LOWER	80	250	32	MIDDLE32	B	4	1	TR4PO3	no
4	32	3	MIDDLE	LANOUE	LOWER	80	250	32	MIDDLE32	B	4	1	TR4PO3	no
4	32	6	MIDDLE	LANOUE	LOWER	80	250	12	MIDDLE12	B	4	1	TR4PO6	no
4	32	9	MIDDLE	LANOUE	LOWER	80	250	8	MIDDLE8	B	4	1	TR4PO9	no
4	32	9	MIDDLE	LANOUE	LOWER	80	250	8	MIDDLE8	B	4	1	TR4PO9	no
4	32	12	LOWER	LANOUE	LOWER	160	330	19	LOWER19	B	4	1	TR4PO12	no
4	32	12	LOWER	LANOUE	LOWER	160	330	19	LOWER19	B	4	1	TR4PO12	no
4	32	15	MIDDLE	LANOUE	LOWER	80	250	29	MIDDLE29	B	4	1	TR4PO15	no
4	32	16	UPPER	LANOUE	UPPER	0	170	6	UPPER6	B	4	1	TR4PO16	no
4	32	18	UPPER	LANOUE	UPPER	0	170	9	UPPER9	B	4	1	TR4PO18	no
4	32	18	UPPER	LANOUE	UPPER	0	170	9	UPPER9	B	4	1	TR4PO18	no
4	32	20	UPPER	LANOUE	UPPER	0	170	7	UPPER7	B	4	1	TR4PO20	no
4	32	1	UPPER	LANOUE	UPPER	0	170	14	UPPER14	B	7	1	TR4PO1	no
4	32	1	UPPER	LANOUE	UPPER	0	170	14	UPPER14	B	7	1	TR4PO1	no
4	32	2	UPPER	LANOUE	UPPER	0	170	23	UPPER23	B	7	1	TR4PO2	no
4	32	2	UPPER	LANOUE	UPPER	0	170	23	UPPER23	B	7	1	TR4PO2	no
4	32	2	UPPER	LANOUE	UPPER	0	170	23	UPPER23	B	7	1	TR4PO2	no
4	32	2	UPPER	LANOUE	UPPER	0	170	23	UPPER23	B	7	1	TR4PO2	no
4	32	3	MIDDLE	LANOUE	LOWER	80	250	32	MIDDLE32	B	7	1	TR4PO3	no
4	32	3	MIDDLE	LANOUE	LOWER	80	250	32	MIDDLE32	B	7	1	TR4PO3	no
4	32	3	MIDDLE	LANOUE	LOWER	80	250	32	MIDDLE32	B	7	1	TR4PO3	no
4	32	3	MIDDLE	LANOUE	LOWER	80	250	32	MIDDLE32	B	7	1	TR4PO3	no
4	32	3	MIDDLE	LANOUE	LOWER	80	250	32	MIDDLE32	B	7	1	TR4PO3	no
4	32	3	MIDDLE	LANOUE	LOWER	80	250	32	MIDDLE32	B	7	1	TR4PO3	no
4	32	4	MIDDLE	LANOUE	LOWER	80	250	30	MIDDLE30	B	7	1	TR4PO4	no
4	32	4	MIDDLE	LANOUE	LOWER	80	250	30	MIDDLE30	B	7	1	TR4PO4	no
4	32	4	MIDDLE	LANOUE	LOWER	80	250	30	MIDDLE30	B	7	1	TR4PO4	no
4	32	5	AOPACUM	AOPACUM	AOPACUM	0	0	8	OPACUM8	B	7	1	TR4PO5	no
4	32	5	AOPACUM	AOPACUM	AOPACUM	0	0	8	OPACUM8	B	7	1	TR4PO5	no
4	32	6	MIDDLE	LANOUE	LOWER	80	250	12	MIDDLE12	B	7	1	TR4PO6	no
4	32	6	MIDDLE	LANOUE	LOWER	80	250	12	MIDDLE12	B	7	1	TR4PO6	no
4	32	6	MIDDLE	LANOUE	LOWER	80	250	12	MIDDLE12	B	7	1	TR4PO6	no
4	32	7	AOPACUM	AOPACUM	AOPACUM	0	0	2	OPACUM2	B	7	1	TR4PO7	no
4	32	8	LOWER	LANOUE	LOWER	160	330	34	LOWER34	B	7	1	TR4PO8	no
4	32	8	LOWER	LANOUE	LOWER	160	330	34	LOWER34	B	7	1	TR4PO8	no
4	32	8	LOWER	LANOUE	LOWER	160	330	34	LOWER34	B	7	1	TR4PO8	no
4	32	8	LOWER	LANOUE	LOWER	160	330	34	LOWER34	B	7	1	TR4PO8	no
4	32	9	MIDDLE	LANOUE	LOWER	80	250	8	MIDDLE8	B	7	1	TR4PO9	no
4	32	9	MIDDLE	LANOUE	LOWER	80	250	8	MIDDLE8	B	7	1	TR4PO9	no
4	32	9	MIDDLE	LANOUE	LOWER	80	250	8	MIDDLE8	B	7	1	TR4PO9	no
4	32	10	UPPER	LANOUE	UPPER	0	170	28	UPPER28	B	7	1	TR4PO10	no
4	32	10	UPPER	LANOUE	UPPER	0	170	28	UPPER28	B	7	1	TR4PO10	no
4	32	11	LOWER	LANOUE	LOWER	160	330	15	LOWER15	B	7	1	TR4PO11	no
4	32	12	LOWER	LANOUE	LOWER	160	330	19	LOWER19	B	7	1	TR4PO12	no
4	32	12	LOWER	LANOUE	LOWER	160	330	19	LOWER19	B	7	1	TR4PO12	no
4	32	12	LOWER	LANOUE	LOWER	160	330	19	LOWER19	B	7	1	TR4PO12	no
4	32	12	LOWER	LANOUE	LOWER	160	330	19	LOWER19	B	7	1	TR4PO12	no
4	32	12	LOWER	LANOUE	LOWER	160	330	19	LOWER19	B	7	1	TR4PO12	no
4	32	13	LOWER	LANOUE	LOWER	160	330	21	LOWER21	B	7	1	TR4PO13	no
4	32	13	LOWER	LANOUE	LOWER	160	330	21	LOWER21	B	7	1	TR4PO13	no
4	32	14	MIDDLE	LANOUE	LOWER	80	250	31	MIDDLE31	B	7	1	TR4PO14	no
4	32	14	MIDDLE	LANOUE	LOWER	80	250	31	MIDDLE31	B	7	1	TR4PO14	no
4	32	15	MIDDLE	LANOUE	LOWER	80	250	29	MIDDLE29	B	7	1	TR4PO15	no
4	32	15	MIDDLE	LANOUE	LOWER	80	250	29	MIDDLE29	B	7	1	TR4PO15	no
4	32	15	MIDDLE	LANOUE	LOWER	80	250	29	MIDDLE29	B	7	1	TR4PO15	no
4	32	16	UPPER	LANOUE	UPPER	0	170	6	UPPER6	B	7	1	TR4PO16	no
4	32	16	UPPER	LANOUE	UPPER	0	170	6	UPPER6	B	7	1	TR4PO16	no
4	32	17	AOPACUM	AOPACUM	AOPACUM	0	0	9	OPACUM9	B	7	1	TR4PO17	no
4	32	17	AOPACUM	AOPACUM	AOPACUM	0	0	9	OPACUM9	B	7	1	TR4PO17	no
4	32	18	UPPER	LANOUE	UPPER	0	170	9	UPPER9	B	7	1	TR4PO18	no
4	32	18	UPPER	LANOUE	UPPER	0	170	9	UPPER9	B	7	1	TR4PO18	no
4	32	18	UPPER	LANOUE	UPPER	0	170	9	UPPER9	B	7	1	TR4PO18	no
4	32	19	LOWER	LANOUE	LOWER	160	330	17	LOWER17	B	7	1	TR4PO19	no
4	32	19	LOWER	LANOUE	LOWER	160	330	17	LOWER17	B	7	1	TR4PO19	no
4	32	19	LOWER	LANOUE	LOWER	160	330	17	LOWER17	B	7	1	TR4PO19	no
4	32	20	UPPER	LANOUE	UPPER	0	170	7	UPPER7	B	7	1	TR4PO20	no
4	32	20	UPPER	LANOUE	UPPER	0	170	7	UPPER7	B	7	1	TR4PO20	no
4	32	20	UPPER	LANOUE	UPPER	0	170	7	UPPER7	B	7	1	TR4PO20	no
4	32	1	UPPER	LANOUE	UPPER	0	170	14	UPPER14	B	23	1	TR4PO1	yes
4	32	1	UPPER	LANOUE	UPPER	0	170	14	UPPER14	B	23	1	TR4PO1	yes
4	32	1	UPPER	LANOUE	UPPER	0	170	14	UPPER14	B	23	1	TR4PO1	yes
4	32	1	UPPER	LANOUE	UPPER	0	170	14	UPPER14	B	23	1	TR4PO1	yes
4	32	1	UPPER	LANOUE	UPPER	0	170	14	UPPER14	B	23	1	TR4PO1	yes
4	32	1	UPPER	LANOUE	UPPER	0	170	14	UPPER14	B	23	1	TR4PO1	yes
4	32	2	UPPER	LANOUE	UPPER	0	170	23	UPPER23	B	23	1	TR4PO2	yes
4	32	2	UPPER	LANOUE	UPPER	0	170	23	UPPER23	B	23	1	TR4PO2	yes
4	32	2	UPPER	LANOUE	UPPER	0	170	23	UPPER23	B	23	1	TR4PO2	yes
4	32	4	MIDDLE	LANOUE	LOWER	80	250	30	MIDDLE30	B	23	1	TR4PO4	yes
4	32	4	MIDDLE	LANOUE	LOWER	80	250	30	MIDDLE30	B	23	1	TR4PO4	yes
4	32	4	MIDDLE	LANOUE	LOWER	80	250	30	MIDDLE30	B	23	1	TR4PO4	yes
4	32	5	AOPACUM	AOPACUM	AOPACUM	0	0	8	OPACUM8	B	23	1	TR4PO5	yes
4	32	5	AOPACUM	AOPACUM	AOPACUM	0	0	8	OPACUM8	B	23	1	TR4PO5	yes
4	32	5	AOPACUM	AOPACUM	AOPACUM	0	0	8	OPACUM8	B	23	1	TR4PO5	yes
4	32	5	AOPACUM	AOPACUM	AOPACUM	0	0	8	OPACUM8	B	23	1	TR4PO5	yes
4	32	6	MIDDLE	LANOUE	LOWER	80	250	12	MIDDLE12	B	23	1	TR4PO6	yes
4	32	6	MIDDLE	LANOUE	LOWER	80	250	12	MIDDLE12	B	23	1	TR4PO6	yes
4	32	6	MIDDLE	LANOUE	LOWER	80	250	12	MIDDLE12	B	23	1	TR4PO6	yes
4	32	7	AOPACUM	AOPACUM	AOPACUM	0	0	2	OPACUM2	B	23	1	TR4PO7	yes
4	32	7	AOPACUM	AOPACUM	AOPACUM	0	0	2	OPACUM2	B	23	1	TR4PO7	yes
4	32	7	AOPACUM	AOPACUM	AOPACUM	0	0	2	OPACUM2	B	23	1	TR4PO7	yes
4	32	7	AOPACUM	AOPACUM	AOPACUM	0	0	2	OPACUM2	B	23	1	TR4PO7	yes
4	32	7	AOPACUM	AOPACUM	AOPACUM	0	0	2	OPACUM2	B	23	1	TR4PO7	yes
4	32	7	AOPACUM	AOPACUM	AOPACUM	0	0	2	OPACUM2	B	23	1	TR4PO7	yes
4	32	8	LOWER	LANOUE	LOWER	160	330	34	LOWER34	B	23	1	TR4PO8	yes
4	32	8	LOWER	LANOUE	LOWER	160	330	34	LOWER34	B	23	1	TR4PO8	yes
4	32	8	LOWER	LANOUE	LOWER	160	330	34	LOWER34	B	23	1	TR4PO8	yes
4	32	8	LOWER	LANOUE	LOWER	160	330	34	LOWER34	B	23	1	TR4PO8	yes
4	32	8	LOWER	LANOUE	LOWER	160	330	34	LOWER34	B	23	1	TR4PO8	yes
4	32	8	LOWER	LANOUE	LOWER	160	330	34	LOWER34	B	23	1	TR4PO8	yes
4	32	9	MIDDLE	LANOUE	LOWER	80	250	8	MIDDLE8	B	23	1	TR4PO9	yes
4	32	9	MIDDLE	LANOUE	LOWER	80	250	8	MIDDLE8	B	23	1	TR4PO9	yes
4	32	9	MIDDLE	LANOUE	LOWER	80	250	8	MIDDLE8	B	23	1	TR4PO9	yes
4	32	10	UPPER	LANOUE	UPPER	0	170	28	UPPER28	B	23	1	TR4PO10	yes
4	32	10	UPPER	LANOUE	UPPER	0	170	28	UPPER28	B	23	1	TR4PO10	yes
4	32	10	UPPER	LANOUE	UPPER	0	170	28	UPPER28	B	23	1	TR4PO10	yes
4	32	10	UPPER	LANOUE	UPPER	0	170	28	UPPER28	B	23	1	TR4PO10	yes
4	32	10	UPPER	LANOUE	UPPER	0	170	28	UPPER28	B	23	1	TR4PO10	yes
4	32	10	UPPER	LANOUE	UPPER	0	170	28	UPPER28	B	23	1	TR4PO10	yes
4	32	11	LOWER	LANOUE	LOWER	160	330	15	LOWER15	B	23	1	TR4PO11	yes
4	32	11	LOWER	LANOUE	LOWER	160	330	15	LOWER15	B	23	1	TR4PO11	yes
4	32	11	LOWER	LANOUE	LOWER	160	330	15	LOWER15	B	23	1	TR4PO11	yes
4	32	11	LOWER	LANOUE	LOWER	160	330	15	LOWER15	B	23	1	TR4PO11	yes
4	32	11	LOWER	LANOUE	LOWER	160	330	15	LOWER15	B	23	1	TR4PO11	yes
4	32	12	LOWER	LANOUE	LOWER	160	330	19	LOWER19	B	23	1	TR4PO12	yes
4	32	12	LOWER	LANOUE	LOWER	160	330	19	LOWER19	B	23	1	TR4PO12	yes
4	32	12	LOWER	LANOUE	LOWER	160	330	19	LOWER19	B	23	1	TR4PO12	yes
4	32	12	LOWER	LANOUE	LOWER	160	330	19	LOWER19	B	23	1	TR4PO12	yes
4	32	12	LOWER	LANOUE	LOWER	160	330	19	LOWER19	B	23	1	TR4PO12	yes
4	32	12	LOWER	LANOUE	LOWER	160	330	19	LOWER19	B	23	1	TR4PO12	yes
4	32	12	LOWER	LANOUE	LOWER	160	330	19	LOWER19	B	23	1	TR4PO12	yes
4	32	12	LOWER	LANOUE	LOWER	160	330	19	LOWER19	B	23	1	TR4PO12	yes
4	32	12	LOWER	LANOUE	LOWER	160	330	19	LOWER19	B	23	0	TR4PO12	yes
4	32	12	LOWER	LANOUE	LOWER	160	330	19	LOWER19	B	23	0	TR4PO12	yes
4	32	12	LOWER	LANOUE	LOWER	160	330	19	LOWER19	B	23	0	TR4PO12	yes
4	32	12	LOWER	LANOUE	LOWER	160	330	19	LOWER19	B	23	0	TR4PO12	yes
4	32	12	LOWER	LANOUE	LOWER	160	330	19	LOWER19	B	23	0	TR4PO12	yes
4	32	13	LOWER	LANOUE	LOWER	160	330	21	LOWER21	B	23	1	TR4PO13	yes
4	32	13	LOWER	LANOUE	LOWER	160	330	21	LOWER21	B	23	1	TR4PO13	yes
4	32	13	LOWER	LANOUE	LOWER	160	330	21	LOWER21	B	23	1	TR4PO13	yes
4	32	13	LOWER	LANOUE	LOWER	160	330	21	LOWER21	B	23	1	TR4PO13	yes
4	32	14	MIDDLE	LANOUE	LOWER	80	250	31	MIDDLE31	B	23	1	TR4PO14	yes
4	32	14	MIDDLE	LANOUE	LOWER	80	250	31	MIDDLE31	B	23	1	TR4PO14	yes
4	32	14	MIDDLE	LANOUE	LOWER	80	250	31	MIDDLE31	B	23	1	TR4PO14	yes
4	32	15	MIDDLE	LANOUE	LOWER	80	250	29	MIDDLE29	B	23	1	TR4PO15	yes
4	32	15	MIDDLE	LANOUE	LOWER	80	250	29	MIDDLE29	B	23	1	TR4PO15	yes
4	32	15	MIDDLE	LANOUE	LOWER	80	250	29	MIDDLE29	B	23	1	TR4PO15	yes
4	32	15	MIDDLE	LANOUE	LOWER	80	250	29	MIDDLE29	B	23	1	TR4PO15	yes
4	32	16	UPPER	LANOUE	UPPER	0	170	6	UPPER6	B	23	1	TR4PO16	yes
4	32	16	UPPER	LANOUE	UPPER	0	170	6	UPPER6	B	23	1	TR4PO16	yes
4	32	16	UPPER	LANOUE	UPPER	0	170	6	UPPER6	B	23	1	TR4PO16	yes
4	32	17	AOPACUM	AOPACUM	AOPACUM	0	0	9	OPACUM9	B	23	1	TR4PO17	yes
4	32	17	AOPACUM	AOPACUM	AOPACUM	0	0	9	OPACUM9	B	23	1	TR4PO17	yes
4	32	17	AOPACUM	AOPACUM	AOPACUM	0	0	9	OPACUM9	B	23	1	TR4PO17	yes
4	32	18	UPPER	LANOUE	UPPER	0	170	9	UPPER9	B	23	1	TR4PO18	yes
4	32	18	UPPER	LANOUE	UPPER	0	170	9	UPPER9	B	23	1	TR4PO18	yes
4	32	19	LOWER	LANOUE	LOWER	160	330	17	LOWER17	B	23	1	TR4PO19	yes
4	32	19	LOWER	LANOUE	LOWER	160	330	17	LOWER17	B	23	1	TR4PO19	yes
4	32	19	LOWER	LANOUE	LOWER	160	330	17	LOWER17	B	23	1	TR4PO19	yes
4	32	20	UPPER	LANOUE	UPPER	0	170	7	UPPER7	B	23	1	TR4PO20	yes
4	32	20	UPPER	LANOUE	UPPER	0	170	7	UPPER7	B	23	1	TR4PO20	yes
4	32	20	UPPER	LANOUE	UPPER	0	170	7	UPPER7	B	23	1	TR4PO20	yes
4	32	2	UPPER	LANOUE	UPPER	0	170	23	UPPER23	B	31	1	TR4PO2	no
4	32	4	MIDDLE	LANOUE	LOWER	80	250	30	MIDDLE30	B	31	1	TR4PO4	no
4	32	4	MIDDLE	LANOUE	LOWER	80	250	30	MIDDLE30	B	31	1	TR4PO4	no
4	32	6	MIDDLE	LANOUE	LOWER	80	250	12	MIDDLE12	B	31	1	TR4PO6	no
4	32	6	MIDDLE	LANOUE	LOWER	80	250	12	MIDDLE12	B	31	1	TR4PO6	no
4	32	8	LOWER	LANOUE	LOWER	160	330	34	LOWER34	B	31	1	TR4PO8	no
4	32	8	LOWER	LANOUE	LOWER	160	330	34	LOWER34	B	31	1	TR4PO8	no
4	32	10	UPPER	LANOUE	UPPER	0	170	28	UPPER28	B	31	1	TR4PO10	no
4	32	11	LOWER	LANOUE	LOWER	160	330	15	LOWER15	B	31	1	TR4PO11	no
4	32	14	MIDDLE	LANOUE	LOWER	80	250	31	MIDDLE31	B	31	1	TR4PO14	no
4	32	16	UPPER	LANOUE	UPPER	0	170	6	UPPER6	B	31	1	TR4PO16	no
4	32	16	UPPER	LANOUE	UPPER	0	170	6	UPPER6	B	31	1	TR4PO16	no
4	32	16	UPPER	LANOUE	UPPER	0	170	6	UPPER6	B	31	1	TR4PO16	no
4	32	17	AOPACUM	AOPACUM	AOPACUM	0	0	9	OPACUM9	B	31	1	TR4PO17	no
4	32	17	AOPACUM	AOPACUM	AOPACUM	0	0	9	OPACUM9	B	31	1	TR4PO17	no
4	32	17	AOPACUM	AOPACUM	AOPACUM	0	0	9	OPACUM9	B	31	1	TR4PO17	no
4	32	17	AOPACUM	AOPACUM	AOPACUM	0	0	9	OPACUM9	B	31	1	TR4PO17	no
4	32	19	LOWER	LANOUE	LOWER	160	330	17	LOWER17	B	31	1	TR4PO19	no
4	32	19	LOWER	LANOUE	LOWER	160	330	17	LOWER17	B	31	1	TR4PO19	no
4	32	19	LOWER	LANOUE	LOWER	160	330	17	LOWER17	B	31	1	TR4PO19	no
4	32	20	UPPER	LANOUE	UPPER	0	170	7	UPPER7	B	31	1	TR4PO20	no
4	32	20	UPPER	LANOUE	UPPER	0	170	7	UPPER7	B	31	1	TR4PO20	no
4	32	1	UPPER	LANOUE	UPPER	0	170	14	UPPER14	B	46	1	TR4PO1	yes
4	32	1	UPPER	LANOUE	UPPER	0	170	14	UPPER14	B	46	1	TR4PO1	yes
4	32	1	UPPER	LANOUE	UPPER	0	170	14	UPPER14	B	46	1	TR4PO1	yes
4	32	1	UPPER	LANOUE	UPPER	0	170	14	UPPER14	B	46	1	TR4PO1	yes
4	32	1	UPPER	LANOUE	UPPER	0	170	14	UPPER14	B	46	1	TR4PO1	yes
4	32	1	UPPER	LANOUE	UPPER	0	170	14	UPPER14	B	46	0	TR4PO1	yes
4	32	1	UPPER	LANOUE	UPPER	0	170	14	UPPER14	B	46	0	TR4PO1	yes
4	32	1	UPPER	LANOUE	UPPER	0	170	14	UPPER14	B	46	0	TR4PO1	yes
4	32	1	UPPER	LANOUE	UPPER	0	170	14	UPPER14	B	46	0	TR4PO1	yes
4	32	1	UPPER	LANOUE	UPPER	0	170	14	UPPER14	B	46	0	TR4PO1	yes
4	32	1	UPPER	LANOUE	UPPER	0	170	14	UPPER14	B	46	0	TR4PO1	yes
4	32	2	UPPER	LANOUE	UPPER	0	170	23	UPPER23	B	46	1	TR4PO2	yes
4	32	2	UPPER	LANOUE	UPPER	0	170	23	UPPER23	B	46	0	TR4PO2	yes
4	32	2	UPPER	LANOUE	UPPER	0	170	23	UPPER23	B	46	0	TR4PO2	yes
4	32	2	UPPER	LANOUE	UPPER	0	170	23	UPPER23	B	46	0	TR4PO2	yes
4	32	2	UPPER	LANOUE	UPPER	0	170	23	UPPER23	B	46	0	TR4PO2	yes
4	32	2	UPPER	LANOUE	UPPER	0	170	23	UPPER23	B	46	0	TR4PO2	yes
4	32	2	UPPER	LANOUE	UPPER	0	170	23	UPPER23	B	46	0	TR4PO2	yes
4	32	2	UPPER	LANOUE	UPPER	0	170	23	UPPER23	B	46	0	TR4PO2	yes
4	32	2	UPPER	LANOUE	UPPER	0	170	23	UPPER23	B	46	0	TR4PO2	yes
4	32	2	UPPER	LANOUE	UPPER	0	170	23	UPPER23	B	46	0	TR4PO2	yes
4	32	2	UPPER	LANOUE	UPPER	0	170	23	UPPER23	B	46	0	TR4PO2	yes
4	32	3	MIDDLE	LANOUE	LOWER	80	250	32	MIDDLE32	B	46	1	TR4PO3	yes
4	32	3	MIDDLE	LANOUE	LOWER	80	250	32	MIDDLE32	B	46	1	TR4PO3	yes
4	32	3	MIDDLE	LANOUE	LOWER	80	250	32	MIDDLE32	B	46	1	TR4PO3	yes
4	32	3	MIDDLE	LANOUE	LOWER	80	250	32	MIDDLE32	B	46	0	TR4PO3	yes
4	32	3	MIDDLE	LANOUE	LOWER	80	250	32	MIDDLE32	B	46	0	TR4PO3	yes
4	32	3	MIDDLE	LANOUE	LOWER	80	250	32	MIDDLE32	B	46	0	TR4PO3	yes
4	32	3	MIDDLE	LANOUE	LOWER	80	250	32	MIDDLE32	B	46	0	TR4PO3	yes
4	32	3	MIDDLE	LANOUE	LOWER	80	250	32	MIDDLE32	B	46	0	TR4PO3	yes
4	32	3	MIDDLE	LANOUE	LOWER	80	250	32	MIDDLE32	B	46	0	TR4PO3	yes
4	32	3	MIDDLE	LANOUE	LOWER	80	250	32	MIDDLE32	B	46	0	TR4PO3	yes
4	32	3	MIDDLE	LANOUE	LOWER	80	250	32	MIDDLE32	B	46	0	TR4PO3	yes
4	32	3	MIDDLE	LANOUE	LOWER	80	250	32	MIDDLE32	B	46	0	TR4PO3	yes
4	32	4	MIDDLE	LANOUE	LOWER	80	250	30	MIDDLE30	B	46	1	TR4PO4	yes
4	32	4	MIDDLE	LANOUE	LOWER	80	250	30	MIDDLE30	B	46	0	TR4PO4	yes
4	32	4	MIDDLE	LANOUE	LOWER	80	250	30	MIDDLE30	B	46	0	TR4PO4	yes
4	32	4	MIDDLE	LANOUE	LOWER	80	250	30	MIDDLE30	B	46	0	TR4PO4	yes
4	32	4	MIDDLE	LANOUE	LOWER	80	250	30	MIDDLE30	B	46	0	TR4PO4	yes
4	32	4	MIDDLE	LANOUE	LOWER	80	250	30	MIDDLE30	B	46	0	TR4PO4	yes
4	32	4	MIDDLE	LANOUE	LOWER	80	250	30	MIDDLE30	B	46	0	TR4PO4	yes
4	32	4	MIDDLE	LANOUE	LOWER	80	250	30	MIDDLE30	B	46	0	TR4PO4	yes
4	32	4	MIDDLE	LANOUE	LOWER	80	250	30	MIDDLE30	B	46	0	TR4PO4	yes
4	32	4	MIDDLE	LANOUE	LOWER	80	250	30	MIDDLE30	B	46	0	TR4PO4	yes
4	32	4	MIDDLE	LANOUE	LOWER	80	250	30	MIDDLE30	B	46	0	TR4PO4	yes
4	32	4	MIDDLE	LANOUE	LOWER	80	250	30	MIDDLE30	B	46	0	TR4PO4	yes
4	32	5	AOPACUM	AOPACUM	AOPACUM	0	0	8	OPACUM8	B	46	1	TR4PO5	yes
4	32	5	AOPACUM	AOPACUM	AOPACUM	0	0	8	OPACUM8	B	46	1	TR4PO5	yes
4	32	5	AOPACUM	AOPACUM	AOPACUM	0	0	8	OPACUM8	B	46	0	TR4PO5	yes
4	32	5	AOPACUM	AOPACUM	AOPACUM	0	0	8	OPACUM8	B	46	0	TR4PO5	yes
4	32	5	AOPACUM	AOPACUM	AOPACUM	0	0	8	OPACUM8	B	46	0	TR4PO5	yes
4	32	5	AOPACUM	AOPACUM	AOPACUM	0	0	8	OPACUM8	B	46	0	TR4PO5	yes
4	32	5	AOPACUM	AOPACUM	AOPACUM	0	0	8	OPACUM8	B	46	0	TR4PO5	yes
4	32	5	AOPACUM	AOPACUM	AOPACUM	0	0	8	OPACUM8	B	46	0	TR4PO5	yes
4	32	5	AOPACUM	AOPACUM	AOPACUM	0	0	8	OPACUM8	B	46	0	TR4PO5	yes
4	32	5	AOPACUM	AOPACUM	AOPACUM	0	0	8	OPACUM8	B	46	0	TR4PO5	yes
4	32	5	AOPACUM	AOPACUM	AOPACUM	0	0	8	OPACUM8	B	46	0	TR4PO5	yes
4	32	5	AOPACUM	AOPACUM	AOPACUM	0	0	8	OPACUM8	B	46	0	TR4PO5	yes
4	32	5	AOPACUM	AOPACUM	AOPACUM	0	0	8	OPACUM8	B	46	0	TR4PO5	yes
4	32	5	AOPACUM	AOPACUM	AOPACUM	0	0	8	OPACUM8	B	46	0	TR4PO5	yes
4	32	6	MIDDLE	LANOUE	LOWER	80	250	12	MIDDLE12	B	46	1	TR4PO6	yes
4	32	6	MIDDLE	LANOUE	LOWER	80	250	12	MIDDLE12	B	46	0	TR4PO6	yes
4	32	6	MIDDLE	LANOUE	LOWER	80	250	12	MIDDLE12	B	46	0	TR4PO6	yes
4	32	6	MIDDLE	LANOUE	LOWER	80	250	12	MIDDLE12	B	46	0	TR4PO6	yes
4	32	6	MIDDLE	LANOUE	LOWER	80	250	12	MIDDLE12	B	46	0	TR4PO6	yes
4	32	6	MIDDLE	LANOUE	LOWER	80	250	12	MIDDLE12	B	46	0	TR4PO6	yes
4	32	6	MIDDLE	LANOUE	LOWER	80	250	12	MIDDLE12	B	46	0	TR4PO6	yes
4	32	6	MIDDLE	LANOUE	LOWER	80	250	12	MIDDLE12	B	46	0	TR4PO6	yes
4	32	6	MIDDLE	LANOUE	LOWER	80	250	12	MIDDLE12	B	46	0	TR4PO6	yes
4	32	6	MIDDLE	LANOUE	LOWER	80	250	12	MIDDLE12	B	46	0	TR4PO6	yes
4	32	6	MIDDLE	LANOUE	LOWER	80	250	12	MIDDLE12	B	46	0	TR4PO6	yes
4	32	7	AOPACUM	AOPACUM	AOPACUM	0	0	2	OPACUM2	B	46	1	TR4PO7	yes
4	32	7	AOPACUM	AOPACUM	AOPACUM	0	0	2	OPACUM2	B	46	0	TR4PO7	yes
4	32	7	AOPACUM	AOPACUM	AOPACUM	0	0	2	OPACUM2	B	46	0	TR4PO7	yes
4	32	7	AOPACUM	AOPACUM	AOPACUM	0	0	2	OPACUM2	B	46	0	TR4PO7	yes
4	32	7	AOPACUM	AOPACUM	AOPACUM	0	0	2	OPACUM2	B	46	0	TR4PO7	yes
4	32	7	AOPACUM	AOPACUM	AOPACUM	0	0	2	OPACUM2	B	46	0	TR4PO7	yes
4	32	7	AOPACUM	AOPACUM	AOPACUM	0	0	2	OPACUM2	B	46	0	TR4PO7	yes
4	32	7	AOPACUM	AOPACUM	AOPACUM	0	0	2	OPACUM2	B	46	0	TR4PO7	yes
4	32	7	AOPACUM	AOPACUM	AOPACUM	0	0	2	OPACUM2	B	46	0	TR4PO7	yes
4	32	7	AOPACUM	AOPACUM	AOPACUM	0	0	2	OPACUM2	B	46	0	TR4PO7	yes
4	32	7	AOPACUM	AOPACUM	AOPACUM	0	0	2	OPACUM2	B	46	0	TR4PO7	yes
4	32	7	AOPACUM	AOPACUM	AOPACUM	0	0	2	OPACUM2	B	46	0	TR4PO7	yes
4	32	7	AOPACUM	AOPACUM	AOPACUM	0	0	2	OPACUM2	B	46	0	TR4PO7	yes
4	32	8	LOWER	LANOUE	LOWER	160	330	34	LOWER34	B	46	1	TR4PO8	yes
4	32	8	LOWER	LANOUE	LOWER	160	330	34	LOWER34	B	46	1	TR4PO8	yes
4	32	8	LOWER	LANOUE	LOWER	160	330	34	LOWER34	B	46	1	TR4PO8	yes
